;;;
;;;;R.SOCIAL.: G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA -  CNPJ.: 20947332/0004-38 END.: RUA HELENA FERRANTE BORGHI, 100 - DISTRITO INDUSTRIAL CIDADE.: PRESIDENTEPRUDENTE - SP TELEFONE: 1821010101 IE: 562407492115 / WWW.SELETIVA.IND.BR DATA. : 18/06/2026 HORA.: 13:44:25-IMPRESSO POR:JULIO.SANTANA;;;;;;;;;;
;;;;Relação de Centro de Custo;;;;;;;;;;;
;;;;;;;;;;;;;;

Tipo;
;;Código;;;;;;;Descrição;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;

2.1                 ;PILARES                                                                                            ;;SINTÉTICO ;

2.1.1               ;DIRETORIA                                                                                          ;;SINTÉTICO ;

2.1.1.1             ;ACIONISTAS                                                                                         ;;ANALÍTICO ;

2.1.1.2             ;FINANCEIRO                                                                                         ;;ANALÍTICO ;

2.2                 ;SELETIVA                                                                                           ;;SINTÉTICO ;

2.2.1               ;CORPORATIVO SUCATA                                                                                 ;;ANALÍTICO ;

2.2.2               ;DOURADOS                                                                                           ;;SINTÉTICO ;

2.2.2.1             ;ADMINISTRATIVO                                                                                     ;;ANALÍTICO ;

2.2.2.2             ;COMERCIAL                                                                                          ;;ANALÍTICO ;

2.2.3               ;LONDRINA                                                                                           ;;SINTÉTICO ;

2.2.3.1             ;ADMINISTRATIVO                                                                                     ;;ANALÍTICO ;

2.2.3.2             ;COMERCIAL                                                                                         ;;ANALÍTICO ;

2.2.4               ;MARINGA DISTRITO                                                                                   ;;SINTÉTICO ;

2.2.4.1             ;ADMINISTRATIVO                                                                                     ;;ANALÍTICO ;

2.2.4.2             ;COMERCIAL                                                                                          ;;ANALÍTICO ;

2.2.5               ;PRESIDENTE PRUDENTE                                                                                ;;SINTÉTICO ;

;;;;;;;
Página: 14 / 19
www.sygecom.com.br - relatorios\sagi_rel_centro_custo.fr3;;;
;;
2.2.5.1             ;ADMINISTRATIVO                                                                                     ;;ANALÍTICO ;

2.2.5.2             ;COMERCIAL                                                                                          ;;ANALÍTICO ;

2.2.5.3             ;OPERACIONAL                                                                                        ;;ANALÍTICO ;

2.2.5.4             ;LOGISTICA                                                                                          ;;ANALÍTICO ;

2.2.5.5             ;PRENSA FIXA JCG800                                                                                 ;;ANALÍTICO ;

2.2.6               ;ASSIS                                                                                              ;;SINTÉTICO ;

2.2.6.1             ;ADMINISTRATIVO                                                                                     ;;ANALÍTICO ;

2.2.6.2             ;COMERCIAL                                                                                          ;;ANALÍTICO ;

2.2.7               ;CAMPO GRANDE                                                                                       ;;SINTÉTICO ;

2.2.7.1             ;ADMINISTRATIVO                                                                                     ;;ANALÍTICO ;

2.2.7.2             ;COMERCIAL                                                                                          ;;ANALÍTICO ;

2.2.8               ;MARINGA CIDADE ALTA                                                                                ;;SINTÉTICO ;

2.2.8.1             ;ADMINISTRATIVO                                                                                     ;;ANALÍTICO ;

2.2.8.2             ;COMERCIAL                                                                                          ;;ANALÍTICO ;

2.3                 ;BRACOFER                                                                                           ;;SINTÉTICO ;

2.3.1               ;PRESIDENTE PRUDENTE                                                                                ;;SINTÉTICO ;

2.3.1.1             ;ADMINISTRATIVO                                                                                     ;;ANALÍTICO ;

2.3.1.2             ;COMERCIAL                                                                                          ;;ANALÍTICO ;

2.4                 ;TRANSMOVE                                                                                          ;;SINTÉTICO ;

2.4.1               ;PRESIDENTE PRUDENTE                                                                                ;;SINTÉTICO ;

2.4.1.1             ;TRANSPORTE                                                                                         ;;ANALÍTICO ;

2.4.1.2             ;ADMINISTRATIVO                                                                                     ;;ANALÍTICO ;

2.4.2               ;DOURADOS                                                                                           ;;SINTÉTICO ;

2.4.2.1             ;TRANSPORTE                                                                                         ;;ANALÍTICO ;

2.4.2.2             ;ADMINISTRATIVO                                                                                     ;;ANALÍTICO ;

2.4.3               ;MARINGA                                                                                            ;;SINTÉTICO ;

2.4.3.1             ;TRANSPORTE                                                                                         ;;ANALÍTICO ;

2.4.3.2             ;ADMINISTRATIVO                                                                                     ;;ANALÍTICO ;

2.5                 ;EKIPA CONTEINER                                                                                    ;;SINTÉTICO ;

2.5.1               ;PRESIDENTE PRUDENTE                                                                                ;;SINTÉTICO ;

2.5.1.1             ;ADMINISTRATIVO                                                                                     ;;ANALÍTICO ;

2.5.1.2             ;COMERCIAL                                                                                          ;;ANALÍTICO ;

2.5.1.3             ;LOGISTICA                                                                                          ;;ANALÍTICO ;

2.6                 ;EKIPA LOCACOES - RSE                                                                               ;;SINTÉTICO ;

2.6.1               ;ADMINISTRATIVO                                                                                     ;;ANALÍTICO ;

2.6.2               ;COMERCIAL                                                                                          ;;ANALÍTICO ;

2.6.3               ;VEICULO, MAQUINA E EQUIPAMENTO                                                                     ;;ANALÍTICO ;

2.7                 ;EKIPA INTRALOGISTICA G&S                                                                           ;;SINTÉTICO ;

2.7.1               ;CONTRATOS                                                                                          ;;SINTÉTICO ;

2.7.1.1             ;APOIO                                                                                              ;;ANALÍTICO ;

2.7.1.2             ;ARCELOR RESENDE RJ                                                                                 ;;ANALÍTICO ;

2.7.1.3             ;ARCELOR BARRA MANSA RJ                                                                             ;;ANALÍTICO ;

2.7.1.4             ;ARCELOR PIRACICABA SP                                                                              ;;ANALÍTICO ;

2.7.1.5             ;ARCELOR JUIZ DE FORA MG                                                                            ;;ANALÍTICO ;

;;;;;;;
Página: 15 / 19
www.sygecom.com.br - relatorios\sagi_rel_centro_custo.fr3;;;
;;
2.7.1.6             ;ARCELOR CURITIBA PR                                                                                ;;ANALÍTICO ;

2.7.1.7             ;GERDAU SAO CAETANO DO SUL SP                                                                       ;;ANALÍTICO ;

2.7.1.8             ;TUPY JOINVILLE SC                                                                                  ;;ANALÍTICO ;

2.7.1.9             ;TUPY BETIM MG                                                                                      ;;ANALÍTICO ;

2.7.1.10            ;TRANSMOVE PRANCHA SALIONE                                                                          ;;ANALÍTICO ;

2.7.1.11            ;SELETIVA PRENSA MOVEL                                                                              ;;ANALÍTICO ;

2.7.1.12            ;G&G                                                                                                ;;ANALÍTICO ;

2.7.1.13            ;ARCELOR - IRACEMAPOLIS/SP                                                                          ;;ANALÍTICO ;

2.7.2               ;CORPORATIVO                                                                                        ;;ANALÍTICO ;

2.7.3               ;G&S BARUERI                                                                                        ;;ANALÍTICO ;

2.7.4               ;G&S CAMPO GRANDE                                                                                   ;;SINTÉTICO ;

2.7.4.1             ;ADMINISTRATIVO                                                                                     ;;ANALÍTICO ;

2.7.4.2             ;COMERCIAL                                                                                          ;;ANALÍTICO ;

2.7.5               ;G&S DOURADOS                                                                                       ;;SINTÉTICO ;

2.7.5.1             ;ADMINISTRATIVO                                                                                     ;;ANALÍTICO ;

2.7.5.2             ;COMERCIAL                                                                                          ;;ANALÍTICO ;

2.7.6               ;G&S LONDRINA                                                                                       ;;SINTÉTICO ;

2.7.6.1             ;ADMINISTRATIVO                                                                                     ;;ANALÍTICO ;

2.7.6.2             ;COMERCIAL                                                                                          ;;ANALÍTICO ;

2.7.7               ;G&S MARINGA                                                                                        ;;SINTÉTICO ;

2.7.7.1             ;ADMINISTRATIVO                                                                                     ;;ANALÍTICO ;

2.7.7.2             ;COMERCIAL                                                                                          ;;ANALÍTICO ;

2.7.8               ;G&S PRUDENTE                                                                                       ;;SINTÉTICO ;

2.7.8.1             ;ADMINISTRATIVO                                                                                     ;;ANALÍTICO ;

2.7.8.2             ;COMERCIAL                                                                                          ;;ANALÍTICO ;

2.8                 ;IMOBILIARIA                                                                                        ;;SINTÉTICO ;

2.8.1               ;ADMINISTRATIVO                                                                                     ;;SINTÉTICO ;

2.8.2               ;LUKA IMOVEIS                                                                                       ;;ANALÍTICO ;

2.8.3               ;RSS                                                                                                ;;SINTÉTICO ;

2.8.3.1             ;ASSIS - 17                                                                                         ;;ANALÍTICO ;

2.8.3.2             ;ASSIS - 5                                                                                          ;;ANALÍTICO ;

2.8.3.3             ;ASSIS - 6 - BARRACAO ALUMA                                                                         ;;ANALÍTICO ;

2.8.3.4             ;P PTE - AVENIDA BRASIL                                                                             ;;ANALÍTICO ;

2.8.3.5             ;P PTE - BARRACAO VIOTO                                                                             ;;ANALÍTICO ;

2.8.3.6             ;P PTE - JOSE PETRIN, 777                                                                           ;;ANALÍTICO ;

2.8.3.7             ;P PTE - CHACARA RENATO 2,4 HA                                                                      ;;ANALÍTICO ;

2.8.3.8             ;P PTE - CONCEPT                                                                                    ;;ANALÍTICO ;

2.8.3.9             ;P PTE - SALA 304 COSMOPOLITAN                                                                      ;;ANALÍTICO ;

2.8.3.10            ;P PTE - SALA 306 COSMOPOLITAN                                                                      ;;ANALÍTICO ;

2.8.3.11            ;P PTE - SALA 310 COSMOPOLITAN                                                                      ;;ANALÍTICO ;

2.8.3.12            ;P PTE - SALA 405 COSMOPOLITAN                                                                      ;;ANALÍTICO ;

2.8.3.13            ;P PTE - SALA 411 COSMOPOLITAN                                                                      ;;ANALÍTICO ;

2.8.3.14            ;P PTE - SALA 402 COSMOPOLITAN                                                                      ;;ANALÍTICO ;

2.8.3.15            ;P PTE - SALA 404 - COSMOPOLITAN                                                                    ;;ANALÍTICO ;

;;;;;;;
Página: 16 / 19
www.sygecom.com.br - relatorios\sagi_rel_centro_custo.fr3;;;
;;
2.8.3.16            ;P PTE - SALA 406 COSMOPOLITAN                                                                      ;;ANALÍTICO ;

2.8.3.17            ;P PTE - JOSE PETRIN, 760                                                                           ;;ANALÍTICO ;

2.8.3.18            ;P PTE - JOSE PETRIN, 768                                                                           ;;ANALÍTICO ;

2.8.3.19            ;P PTE - ESSENZA UNIDADE 16                                                                         ;;ANALÍTICO ;

2.8.3.20            ;P PTE - JOSE ZERIAL, 200                                                                           ;;ANALÍTICO ;

2.8.3.21            ;P PTE - JOSE ZERIAL, 200 A                                                                         ;;ANALÍTICO ;

2.8.3.22            ;P PTE - JOAQUIM CONSTANTINO, 4264                                                                  ;;ANALÍTICO ;

2.8.3.23            ;P PTE - JOSE PETRIN, 678                                                                           ;;ANALÍTICO ;

2.8.3.24            ;P PTE - SOL NASCENTE - BRASPRESS                                                                   ;;ANALÍTICO ;

2.8.3.25            ;P PTE - JOAQUIM CONSTANTINO, 4348                                                                  ;;ANALÍTICO ;

2.8.3.26            ;P PTE - JOAQUIM CONSTANTINO, 4348 D                                                                ;;ANALÍTICO ;

2.8.3.27            ;P PTE - JOAQUIM CONSTANTINO, 4430                                                                  ;;ANALÍTICO ;

2.8.3.28            ;P PTE - JOAQUIM CONSTANTINO, 4300                                                                  ;;ANALÍTICO ;

2.8.3.29            ;P PTE - JOAQUIM CONSTANTINO, 4300 A                                                                ;;ANALÍTICO ;

2.8.3.30            ;P PTE - SITIO SAO GABRIEL 4,5                                                                      ;;ANALÍTICO ;

2.8.3.31            ;P PTE - ESTANCIA SAO FRANCISCO                                                                     ;;ANALÍTICO ;

2.8.3.32            ;P PTE - LOTE 14 DAHMA I                                                                            ;;ANALÍTICO ;

2.8.3.33            ;P PTE - LOTE 15 DAHMA I                                                                            ;;ANALÍTICO ;

2.8.3.34            ;P PTE - LOTE 01 - QUADRA H - DAHMA III                                                             ;;ANALÍTICO ;

2.8.3.35            ;P PTE - LOTE 02 - QUADRA H - DAHMA III                                                             ;;ANALÍTICO ;

2.8.3.36            ;P PTE - HELID COQUETTI MORETTI, 95                                                                 ;;ANALÍTICO ;

2.8.3.37            ;P VENCESLAU - TIRADENTES, 1555                                                                     ;;ANALÍTICO ;

2.8.3.38            ;SANTO INACIO - ITAPEMA, 135                                                                        ;;ANALÍTICO ;

2.8.3.39            ;TRES LAGOAS - RUA 7, S/N                                                                           ;;ANALÍTICO ;

2.8.3.40            ;VEICULO, MAQUINA E EQUIPAMENTO                                                                     ;;ANALÍTICO ;

2.8.4               ;SALTEIRO EMPREENDIMENTOS                                                                           ;;SINTÉTICO ;

2.8.4.1             ;P PTE - CHACARA TAKIGAWA                                                                           ;;ANALÍTICO ;

2.8.5               ;RENATO SALTEIRO                                                                                    ;;SINTÉTICO ;

2.8.5.1             ;TRES LAGOAS - APTO 713                                                                             ;;ANALÍTICO ;

2.8.5.2             ;P EPITACIO - RIO DO PEIXE 1-120                                                                    ;;ANALÍTICO ;

2.8.5.3             ;ROSANA - LOTE 06                                                                                   ;;ANALÍTICO ;

2.8.5.4             ;ROSANA - LOTE 07                                                                                   ;;ANALÍTICO ;

2.8.5.5             ;ROSANA - LOTE 08                                                                                   ;;ANALÍTICO ;

2.8.5.6             ;P PTE - APTO 502 - LIVERPOOL                                                                       ;;ANALÍTICO ;

2.8.5.7             ;P PTE - APTO 103 - LIVERPOOL                                                                       ;;ANALÍTICO ;

2.8.5.8             ;P PTE - APTO 1304 - LONDON                                                                         ;;ANALÍTICO ;

2.8.5.9             ;P PTE - APTO 1104 - OXFORD                                                                         ;;ANALÍTICO ;

2.8.5.10            ;P PTE - APTO 1304 - OXFORD                                                                         ;;ANALÍTICO ;

2.8.5.11            ;P PTE - APTO 1404 - OXFORD                                                                         ;;ANALÍTICO ;

2.8.5.12            ;P PTE - APTO 1504 - OXFORD                                                                         ;;ANALÍTICO ;

2.8.5.13            ;P PTE - APTO 1603 - OXFORD                                                                         ;;ANALÍTICO ;

2.8.5.14            ;P PTE - APTO 1704 - OXFORD                                                                         ;;ANALÍTICO ;

2.8.5.15            ;P PTE - APTO 1803 - OXFORD                                                                         ;;ANALÍTICO ;

2.8.5.16            ;P PTE - APTO 1804 - OXFORD                                                                         ;;ANALÍTICO ;

;;;;;;;
Página: 17 / 19
www.sygecom.com.br - relatorios\sagi_rel_centro_custo.fr3;;;
;;
2.8.5.17            ;P PTE - VAGA 114 - INGLATERRA                                                                      ;;ANALÍTICO ;

2.8.5.18            ;P PTE - VAGA 115 - INGLATERRA                                                                      ;;ANALÍTICO ;

2.8.5.19            ;P PTE - VAGA 116 - INGLATERRA                                                                      ;;ANALÍTICO ;

2.8.5.20            ;P PTE - VAGA 121 - INGLATERRA                                                                      ;;ANALÍTICO ;

2.8.5.21            ;P PTE - VAGA 124 - INGLATERRA                                                                      ;;ANALÍTICO ;

2.8.5.22            ;P PTE - VAGA 125 - INGLATERRA                                                                      ;;ANALÍTICO ;

2.8.5.23            ;P PTE - VAGA 126 - INGLATERRA                                                                      ;;ANALÍTICO ;

2.8.5.24            ;P PTE - VAGA 130 - INGLATERRA                                                                      ;;ANALÍTICO ;

2.8.5.25            ;P PTE - VAGA 21 - INGLATERRA                                                                       ;;ANALÍTICO ;

2.8.5.26            ;P PTE - VAGA 267 - INGLATERRA                                                                      ;;ANALÍTICO ;

2.8.5.27            ;P PTE - VAGA 296 - INGLATERRA                                                                      ;;ANALÍTICO ;

2.8.5.28            ;P PTE - VAGA 96 - INGLATERRA                                                                       ;;ANALÍTICO ;

2.8.5.29            ;P PTE - VAGA 56/56A-M 13 - INGLATERRA                                                              ;;ANALÍTICO ;

2.8.6               ;GABRIEL SALTEIRO                                                                                   ;;SINTÉTICO ;

2.8.6.1             ;P PTE - APTO 23 - HEITOR GRACA                                                                     ;;ANALÍTICO ;

2.8.7               ;GIULIANA SALMAZZO                                                                                  ;;ANALÍTICO ;

2.8.8               ;GXS                                                                                                ;;SINTÉTICO ;

2.8.8.1             ;MARINGA - LOTE 09 - QUADRA 05                                                                      ;;ANALÍTICO ;

2.8.9               ;RSR                                                                                                ;;SINTÉTICO ;

2.8.9.1             ;P PTE - ANTONIO TREVISAN, 0, SALA 1                                                                ;;ANALÍTICO ;

2.8.9.2             ;P PTE - ANTONIO TREVISAN, 0, QUADRA D                                                              ;;ANALÍTICO ;

2.8.9.3             ;P PTE - SEBASTIAO SALUSTRIANO, QUADRA C                                                            ;;ANALÍTICO ;

2.8.9.4             ;P PTE - HELENA F. BORGHI, 100 SALA 01                                                              ;;ANALÍTICO ;

2.8.9.5             ;P PTE - HELENA F. BORGHI, 100 SALA 02                                                              ;;ANALÍTICO ;

2.8.9.6             ;P PTE - HELENA F. BORGHI, 100 SALA 03                                                              ;;ANALÍTICO ;

2.8.9.7             ;P PTE - HELENA F. BORGHI, 100 SALA 04                                                              ;;ANALÍTICO ;

2.8.9.8             ;P PTE - HELENA F. BORGHI, 100 A                                                                    ;;ANALÍTICO ;

2.8.9.9             ;P PTE - HELENA F. BORGHI, 100 B                                                                    ;;ANALÍTICO ;

2.8.9.10            ;P PTE - HELENA F. BORGHI, 100 C                                                                    ;;ANALÍTICO ;

2.8.9.11            ;P PTE - HELENA F. BORGHI, 100 D                                                                    ;;ANALÍTICO ;

2.8.9.12            ;P PTE - HELENA F. BORGHI, 100 E                                                                    ;;ANALÍTICO ;

2.8.9.13            ;P PTE - HELENA F. BORGHI, 100 F                                                                    ;;ANALÍTICO ;

2.8.9.14            ;P PTE - HELENA F. BORGHI, 100 G                                                                    ;;ANALÍTICO ;

2.8.9.15            ;P PTE - HELENA F. BORGHI, 100 H                                                                    ;;ANALÍTICO ;

2.8.9.16            ;P PTE - HELENA F. BORGHI, 100 I                                                                    ;;ANALÍTICO ;

2.8.9.17            ;P PTE - HELENA F. BORGHI, 100 J                                                                    ;;ANALÍTICO ;

2.8.10              ;S1 EMPREENDIMENTOS                                                                                 ;;SINTÉTICO ;

2.8.10.1            ;SITIO SAO RAFAEL                                                                                   ;;ANALÍTICO ;

2.8.11              ;S2 EMPREENDIMENTOS                                                                                 ;;SINTÉTICO ;

2.8.11.1            ;PROGRESSO REGENTE                                                                                  ;;ANALÍTICO ;

2.8.12              ;S3 EMPREENDIMENTOS                                                                                 ;;SINTÉTICO ;

2.8.12.1            ;SITIO SAO SERAFIM E SITIO ALBERTO                                                                  ;;ANALÍTICO ;

2.8.13              ;S4 EMPREENDIMENTOS                                                                                 ;;SINTÉTICO ;

2.8.13.1            ;SUCESSO ROSANA                                                                                     ;;ANALÍTICO ;

;;;;;;;
Página: 18 / 19
www.sygecom.com.br - relatorios\sagi_rel_centro_custo.fr3;;;
;;
2.8.13.2            ;;BEIRA RIO - ÁREA I (M. 6227)                                                                       ;;ANALÍTICO ;

2.8.13.3            ;;BEIRA RIO FUNDOS - ÁREA III (M. 6229)                                                              ;;ANALÍTICO ;

2.8.13.4            ;;ALMOXARIFADO - LOTE 09B (M. 8049)                                                                  ;;ANALÍTICO ;

2.8.13.5            ;;PISCICULTURA CASTILHO (M. 21.802)                                                                  ;;ANALÍTICO ;

2.8.14              ;;S6 EMPREENDIMENTOS                                                                                 ;;SINTÉTICO ;

2.8.14.1            ;;TERRENO ANGLO                                                                                      ;;ANALÍTICO ;

2.8.15              ;;S9 EMPREENDIMENTOS                                                                                 ;;SINTÉTICO ;

2.8.15.1            ;;PROGRESSO ZONA NORTE                                                                               ;;ANALÍTICO ;

2.9                 ;;FAMILIAR                                                                                           ;;SINTÉTICO ;

2.9.1               ;;RENATO SALTEIRO                                                                                    ;;ANALÍTICO ;

2.9.2               ;;GIULIANA SALMAZZO                                                                                  ;;ANALÍTICO ;

2.9.3               ;;GABRIEL SALTEIRO                                                                                   ;;ANALÍTICO ;

2.9.4               ;;ESPOLIO ZACHARIAS                                                                                  ;;ANALÍTICO ;

2.9.5               ;;ILDA SALTEIRO                                                                                      ;;ANALÍTICO ;

2.9.6               ;;GLEICE SALTEIRO                                                                                    ;;ANALÍTICO ;

2.10                ;;RESULTADO NAO OPERACIONAL                                                                          ;;SINTÉTICO ;

2.10.1              ;;OPERACOES ENTRE EMPRESA                                                                            ;;ANALÍTICO ;

2.11                ;;RENDER                                                                                             ;;SINTÉTICO ;

2.11.1              ;;PRESIDENTE PRUDENTE                                                                                ;;SINTÉTICO ;

2.11.1.1            ;;ADMINISTRATIVO                                                                                     ;;ANALÍTICO ;

2.11.1.2            ;;COMERCIAL                                                                                          ;;ANALÍTICO ;

2.12                ;;VALORAR S&G                                                                                        ;;SINTÉTICO ;

2.12.1              ;;PRESIDENTE PRUDENTE                                                                                ;;SINTÉTICO ;

2.12.1.1            ;;ADMINISTRATIVO                                                                                     ;;ANALÍTICO ;

2.12.1.2            ;;COMERCIAL                                                                                          ;;ANALÍTICO ;

;;;;;;;;
Nº Total de Centros Cadastrados: 810;;;;;;;

;;;;;;;;
Página: 19 / 19
www.sygecom.com.br - relatorios\sagi_rel_centro_custo.fr3;;;;
;;;
